Date,SPY,QQQ,TLT,GLD,NZDUSD,US10Y_YIELD_PCT
2017-03-16,205.36988831,123.85723114,90.12039948,116.73000336,0.70274073,2.52200007
2017-03-17,205.00927734,123.81395721,90.68602753,116.98999786,0.69831914,2.50099993
2017-03-20,204.78440857,123.92677307,91.07590485,117.51000214,0.70285922,2.47300005
2017-03-21,202.15507507,122.04635620,91.83262634,118.54000092,0.70492035,2.43600011
2017-03-22,202.63081360,122.87375641,92.19950867,118.83000183,0.70414108,2.39599991
2017-03-23,202.41455078,122.56348419,92.06958008,118.66999817,0.70404190,2.41799998
2017-03-24,202.26753235,122.81736755,92.39823914,118.86000061,0.70292836,2.40000010
2017-03-27,202.05993652,123.01479340,92.81867218,119.52999878,0.70455778,2.37299991
2017-03-28,203.53027344,123.76696014,92.19950867,119.04000092,0.70479119,2.40899992
2017-03-29,203.72053528,124.34048462,92.74986267,119.33000183,0.70081997,2.38599992
2017-03-30,204.36921692,124.54730988,92.00078583,118.47000122,0.70337832,2.41599989
2017-03-31,203.89356995,124.46268463,92.26829529,118.72000122,0.70035857,2.39599991
2017-04-03,203.53892517,124.38748169,93.19898224,119.34999847,0.70049107,2.34999990
2017-04-04,203.66865540,124.58493042,92.69341278,119.62000275,0.70174950,2.34999990
2017-04-05,203.06323242,124.07717896,92.97684479,119.62000275,0.69764197,2.35700011
2017-04-06,203.63409424,124.14299774,92.83898926,119.18000031,0.69771981,2.34299994
2017-04-07,203.42646790,124.07717896,92.46364594,119.45999908,0.69737923,2.37299991
2017-04-10,203.54754639,124.12421417,92.89257812,119.45999908,0.69416970,2.36100006
2017-04-11,203.30538940,123.58828735,93.77349091,121.19000244,0.69645154,2.29800010
2017-04-12,202.41455078,123.08997345,94.28670502,122.01999664,0.69588935,2.29600000
2017-04-13,201.09986877,122.60108185,94.57781219,122.59999847,0.69935936,2.23200011
2017-04-17,202.88162231,123.61649323,94.28670502,122.23999786,0.70147872,2.25200009
2017-04-18,202.27612305,123.42847443,95.51996613,122.81999969,0.70122784,2.17899990
2017-04-19,201.90423584,123.62591553,94.99909210,121.73000336,0.70460248,2.20199990
2017-04-20,203.54754639,124.66007233,94.63140869,121.95999908,0.70389819,2.24099994
2017-04-21,202.89888000,124.63192749,94.63140869,122.30999756,0.69902205,2.23699999
2017-04-24,205.13037109,126.13624573,94.16414642,121.48000336,0.70422041,2.27300000
2017-04-25,206.32391357,127.04817200,93.03047180,120.25000000,0.70135081,2.32699990
2017-04-26,206.19415283,126.86957550,93.54372406,120.83999634,0.69506228,2.31100011
2017-04-27,206.36717224,127.63113403,93.51305389,120.38999939,0.69025975,2.29600000
2017-04-28,205.91743469,127.85679626,93.71991730,120.76999664,0.68834972,2.28200006
2017-05-01,206.43634033,128.99441528,92.94078064,119.66999817,0.68738919,2.32500005
2017-05-02,206.51419067,129.21063232,93.41666412,119.65000153,0.69226187,2.29600000
2017-05-03,206.26333618,128.79699707,93.47806549,117.98000336,0.69625765,2.30900002
2017-05-04,206.50553894,128.84393311,93.01753998,116.79000092,0.68865776,2.35599995
2017-05-05,207.31855774,129.31405640,93.10193634,117.01000214,0.68756878,2.35200000
2017-05-08,207.28399658,129.59613037,92.59529877,116.75000000,0.69008827,2.37599993
2017-05-09,207.09373474,130.04742432,92.58768463,116.05000305,0.69208938,2.40700006
2017-05-10,207.46559143,130.12260437,92.48023987,116.04000092,0.68979788,2.41400003
2017-05-11,207.04182434,130.01918030,92.48023987,116.50000000,0.68335885,2.40000010
2017-05-12,206.69584656,130.31069946,93.17872620,116.83000183,0.68438774,2.33500004
2017-05-15,207.83755493,130.72431946,92.92543030,117.13999939,0.68663871,2.33800006
2017-05-16,207.64723206,131.26966858,93.27085114,117.65000153,0.68902791,2.32900000
2017-05-17,203.96272278,127.93193817,94.62947845,119.79000092,0.68904215,2.21600008
2017-05-18,204.78440857,129.05081177,94.73697662,118.80999756,0.69397217,2.23300004
2017-05-19,206.11633301,129.59613037,94.95956421,119.40000153,0.68956006,2.24499989
2017-05-22,207.16285706,130.68672180,94.69852448,119.90000153,0.69342840,2.25399995
2017-05-23,207.62132263,130.81837463,94.06147003,119.13999939,0.70047140,2.28500009
2017-05-24,208.10565186,131.42010498,94.59107971,119.61000061,0.70090836,2.26600003
2017-05-25,209.10031128,132.53892517,94.62180328,119.48000336,0.70463222,2.25500011
2017-05-26,209.05703735,132.77397156,94.78302002,120.54000092,0.70185781,2.25000000
2017-05-30,208.87541199,132.88677979,95.25119781,120.13999939,0.70515895,2.21700001
2017-05-31,208.82347107,132.83976746,95.48916626,120.62000275,0.70864189,2.19600010
2017-06-01,210.48411560,133.35691833,95.49919128,120.72000122,0.70834070,2.21700001
2017-06-02,211.18470764,134.88002014,96.62994385,121.61000061,0.70619971,2.15899992
2017-06-05,211.02903748,134.85174561,96.02990723,121.73000336,0.71371979,2.18199992
2017-06-06,210.35441589,134.31588745,96.55300903,123.09999847,0.71305823,2.14700007
2017-06-07,210.74359131,134.84242249,96.09151459,122.44999695,0.71806067,2.17799997
2017-06-08,210.84739685,134.98342896,95.83766174,121.65000153,0.71896929,2.19400001
2017-06-09,210.52738953,131.60818481,95.69149017,120.54000092,0.71986985,2.19899988
2017-06-12,210.48411560,130.90298462,95.66073608,120.36000061,0.72082984,2.21300006
2017-06-13,211.51333618,131.96542358,95.67610168,120.48000336,0.72061169,2.20700002
2017-06-14,211.24523926,131.39189148,97.15303040,119.81999969,0.72065842,2.13800001
2017-06-15,210.83872986,130.80900574,96.99918365,119.31999969,0.72456938,2.16199994
2017-06-16,210.88478088,130.24140930,97.19150543,119.33999634,0.72035205,2.15700006
2017-06-19,212.64045715,132.41920471,97.05300903,118.43000031,0.72643799,2.19000006
2017-06-20,211.20635986,131.38214111,97.92226410,118.18000031,0.72260076,2.15300012
2017-06-21,211.15426636,132.68318176,98.12226868,118.51999664,0.72391903,2.15499997
2017-06-22,211.05870056,132.64546204,98.33763123,118.91999817,0.72486877,2.15300012
2017-06-23,211.31066895,133.15455627,98.29147339,119.43000031,0.72619003,2.14400005
2017-06-26,211.44973755,132.53231812,98.66071320,118.36000061,0.72841173,2.13700008
2017-06-27,209.74624634,130.12826538,97.60685730,118.80999756,0.72843826,2.19799995
2017-06-28,211.62358093,132.00437927,97.28379059,118.90000153,0.72668082,2.22099996
2017-06-29,209.76358032,129.71353149,96.46842957,118.31999969,0.73049223,2.26699996
2017-06-30,210.15478516,129.76062012,96.24534607,118.01999664,0.73096210,2.30200005
2017-07-03,210.51112366,128.39361572,95.93547821,116.08999634,0.73368108,2.34599996
2017-07-05,210.99784851,129.65690613,95.95860291,116.51999664,0.72919250,2.33400011
2017-07-06,209.06832886,128.48794556,95.16466522,116.47000122,0.72842759,2.36999989
2017-07-07,210.42416382,129.87379456,94.59426117,115.27999878,0.72843826,2.39299989
2017-07-10,210.65013123,130.72222900,94.73299408,115.47000122,0.72768021,2.37100005
2017-07-11,210.49371338,131.08987427,94.89486694,115.62000275,0.72768021,2.36199999
2017-07-12,212.07551575,132.64546204,95.55004120,116.02999878,0.72228760,2.32699990
2017-07-13,212.43188477,132.93774414,94.94885254,115.81999969,0.72563148,2.34800005
2017-07-14,213.42263794,133.98413086,95.06443787,116.76999664,0.73242903,2.31900001
2017-07-17,213.39657593,134.05017090,95.32651520,117.29000092,0.73584062,2.30900002
2017-07-18,213.50958252,134.94575500,96.15899658,118.11000061,0.72798753,2.26300001
2017-07-19,214.66554260,135.73770142,96.19759369,118.08000183,0.73522919,2.26799989
2017-07-20,214.76115417,135.91679382,96.47506714,118.23999786,0.73643124,2.26600003
2017-07-21,214.56991577,135.86029053,96.88356781,119.26000214,0.74034041,2.23200011
2017-07-24,214.51774597,136.48242188,96.50588226,119.30999756,0.74527872,2.25399995
2017-07-25,215.03927612,136.13360596,95.24945831,118.91999817,0.74398118,2.32599998
2017-07-26,215.04792786,136.57669067,95.40365601,119.87999725,0.74219763,2.28200006
2017-07-27,214.84800720,135.71884155,94.93341064,119.79000092,0.75256997,2.30999994
2017-07-28,214.59596252,135.60571289,95.49610138,120.69000244,0.75041270,2.28900003
2017-07-31,214.47431946,135.03062439,95.61173248,120.75000000,0.75200975,2.29200006
2017-08-01,214.95231628,135.34170532,96.28302765,120.65000153,0.75075072,2.25099993
2017-08-02,215.05664062,135.70941162,96.33712006,120.40000153,0.74263859,2.26200008
2017-08-03,214.63948059,135.18147278,97.33360291,120.58999634,0.74100971,2.22799993
2017-08-04,215.03051758,135.42654419,96.50702667,119.65000153,0.74471253,2.26699996
2017-08-07,215.43029785,136.28445435,96.61518097,119.51000214,0.74091089,2.25699997
2017-08-08,214.90019226,136.04882812,96.26757812,119.86000061,0.73594886,2.28299999
2017-08-09,214.89149475,135.86968994,96.79286957,121.30999756,0.73249876,2.24099994
2017-08-10,211.85818481,132.95654297,97.61943054,122.20999908,0.73551047,2.21199989
2017-08-11,212.17112732,133.96528625,97.66574860,122.79000092,0.72738910,2.18899989
2017-08-14,214.27436829,135.69059753,97.16365051,121.91999817,0.73165196,2.21900010
2017-08-15,214.24835205,135.78479004,96.75417328,120.98000336,0.72963941,2.26600003
2017-08-16,214.62207031,136.02050781,97.10957336,121.87000275,0.72332209,2.22600007
2017-08-17,211.27589417,133.23941040,97.83573151,122.48999786,0.73165733,2.19899988
2017-08-18,210.94566345,133.14512634,97.81254578,122.30000305,0.72826850,2.19400001
2017-08-21,211.11077881,132.97538757,98.05202484,122.76000214,0.73109031,2.18000007
2017-08-22,213.31834412,135.00230408,97.67349243,122.20999908,0.73272955,2.21499991
2017-08-23,212.55357361,134.52156067,98.33789062,122.66999817,0.72814119,2.17100000
2017-08-24,212.05816650,134.12559509,97.97472382,122.29000092,0.72353142,2.19400001
2017-08-25,212.55357361,133.84275818,98.35330200,122.73999786,0.72072071,2.16899991
2017-08-28,212.56221008,134.25756836,98.29148865,124.69000244,0.72512108,2.15899992
2017-08-29,212.80557251,134.78552246,98.60822296,124.41999817,0.72443819,2.13599992
2017-08-30,213.81378174,136.36927795,98.57731628,124.36000061,0.72588956,2.14299989
2017-08-31,215.10008240,137.83065796,98.87085724,125.81999969,0.72038847,2.12100005
2017-09-01,215.40429688,137.64204407,98.11459351,126.05999756,0.71791112,2.15700006
2017-09-05,213.85720825,136.40705872,99.67049408,127.45999908,0.71615797,2.06999993
2017-09-06,214.58728027,136.82182312,99.05899811,126.80999756,0.72591060,2.10800004
2017-09-07,214.56121826,137.14236450,100.07299805,128.13000488,0.72034174,2.06100011
2017-09-08,214.30918884,135.95452881,99.85626984,127.97000122,0.72484773,2.06100011
2017-09-11,216.59498596,137.51948547,98.66419220,126.19000244,0.72412866,2.12500000
2017-09-12,217.32505798,137.84945679,98.14552307,126.55999756,0.72543144,2.17100000
2017-09-13,217.42933655,138.03804016,97.75851440,125.61000061,0.72833210,2.19499993
2017-09-14,217.35980225,137.22720337,98.16103363,126.16000366,0.72495812,2.19700003
2017-09-15,217.65242004,137.69860840,98.19974518,125.52999878,0.72296125,2.20199990
2017-09-18,218.11531067,137.51812744,97.63461304,124.36000061,0.72893202,2.22900009
2017-09-19,218.33366394,137.75439453,97.39469910,124.62000275,0.72655934,2.24300003
2017-09-20,218.41232300,137.32920837,97.46438599,123.62000275,0.73145932,2.27699995
2017-09-21,217.82713318,136.48831177,97.41015625,122.68000031,0.73336905,2.27800012
2017-09-22,217.87083435,136.35606384,97.68884277,123.23999786,0.73001224,2.26200008
2017-09-25,217.42535400,134.91989136,98.30036163,124.52999878,0.72909147,2.22000003
2017-09-26,217.55632019,135.26947021,98.12233734,123.13999939,0.72730976,2.22900009
2017-09-27,218.40354919,136.48831177,96.64381409,121.98000336,0.72036248,2.30900002
2017-09-28,218.66561890,136.44110107,96.35746002,122.20999908,0.72164130,2.30900002
2017-09-29,219.43423462,137.42366028,96.57417297,121.58000183,0.72228241,2.32599998
2017-10-02,220.38632202,137.54650879,96.39732361,120.76999664,0.72192782,2.33699989
2017-10-03,220.85794067,137.83938599,96.49037933,120.83000183,0.71922785,2.33400011
2017-10-04,221.11997986,137.97166443,96.49818420,121.16999817,0.71633238,2.32999992
2017-10-05,222.43011475,139.32276917,96.13357544,120.51999664,0.71572226,2.34999990
2017-10-06,222.17680359,139.51174927,95.86213684,121.08999634,0.71135896,2.36999989
2017-10-09,221.81001282,139.35112000,96.16461182,122.08000183,0.70711851,2.36100006
2017-10-10,222.39515686,139.45501709,96.31977844,122.40000153,0.70660889,2.34500003
2017-10-11,222.74459839,139.87075806,96.50591278,122.79000092,0.70737869,2.34500003
2017-10-12,222.41264343,139.61566162,96.91702271,122.88999939,0.70984912,2.32299995
2017-10-13,222.68342590,140.15420532,97.61512756,123.81999969,0.71299213,2.27999997
2017-10-16,222.98040771,140.63609314,97.54529572,122.97000122,0.71772051,2.30699992
2017-10-17,223.13761902,140.81553650,97.66935730,122.12999725,0.71850950,2.29800010
2017-10-18,223.35598755,140.64547729,97.02559662,121.66999817,0.71765870,2.33899999
2017-10-19,223.41711426,140.12585449,97.19622040,122.38999939,0.71548158,2.32100010
2017-10-20,224.57000732,140.50379944,96.16461182,121.61000061,0.70305198,2.38100004
2017-10-23,223.69660950,139.58732605,96.33530426,121.80000305,0.69421786,2.37599993
2017-10-24,224.08966064,139.82356262,95.73802948,121.33000183,0.69831914,2.40599990
2017-10-25,222.98040771,139.29437256,95.28038788,121.34999847,0.69036931,2.44400001
2017-10-26,223.26864624,138.85034180,94.96240234,120.33000183,0.68936038,2.45199990
2017-10-27,225.09413147,142.89419556,95.59064484,120.90000153,0.68376070,2.42799997
2017-10-30,224.25556946,143.21539307,96.50591278,121.12999725,0.68613929,2.36999989
2017-10-31,224.60502625,143.75396729,96.53694916,120.66999817,0.68824071,2.37599993
2017-11-01,224.90196228,143.70671082,96.96675110,121.11000061,0.69048852,2.37599993
2017-11-02,224.98928833,143.43267822,97.39427948,121.19000244,0.68923217,2.34699988
2017-11-03,225.74049377,144.81216431,97.65858459,120.62000275,0.69129997,2.34299994
2017-11-06,226.08987427,145.30346680,98.02392578,121.65000153,0.69094175,2.31999993
2017-11-07,225.93260193,145.38851929,98.43585968,121.20999908,0.69413114,2.30699992
2017-11-08,226.31694031,145.97427368,98.21822357,121.62999725,0.69106114,2.32500005
2017-11-09,225.49589539,145.20893860,97.93840027,122.12999725,0.69556993,2.33100009
2017-11-10,225.42604065,145.19952393,96.46158600,121.12999725,0.69445890,2.40000010
2017-11-13,225.63560486,145.37901306,96.66362000,121.30999756,0.69253999,2.40000010
2017-11-14,225.11157227,144.84994507,97.31658173,121.55999756,0.68983120,2.38100004
2017-11-15,223.98484802,144.16970825,98.37367249,121.41000366,0.68788093,2.33500004
2017-11-16,225.88888550,146.01205444,97.51866913,121.40000153,0.68788093,2.36100006
2017-11-17,225.22514343,145.45460510,98.24153900,122.86000061,0.68555129,2.35400009
2017-11-20,225.60940552,145.34126282,98.20267487,121.30999756,0.68010092,2.37199998
2017-11-21,227.08549500,146.91908264,98.51356506,121.51000214,0.68119889,2.36299992
2017-11-22,226.88468933,147.09855652,98.83225250,122.62999725,0.68465954,2.32200003
2017-11-24,227.40875244,147.63719177,98.56020355,122.31999969,0.68898994,2.33999991
2017-11-27,227.29512024,147.57099915,98.42034912,122.83000183,0.68723798,2.32800007
2017-11-28,229.60108948,147.94895935,98.55242157,122.80999756,0.69202238,2.33800006
2017-11-29,229.46131897,145.36959839,97.58086395,122.04000092,0.69011205,2.37599993
2017-11-30,231.47027588,146.58839417,97.25433350,121.09999847,0.68847764,2.41700006
2017-12-01,230.98986816,145.96479797,98.56681061,121.58999634,0.68318146,2.36199999
2017-12-04,230.71037292,144.28306580,98.61354828,121.18000031,0.68552780,2.37899995
2017-12-05,229.88055420,144.37759399,99.10418701,120.31999969,0.68679905,2.35599995
2017-12-06,229.92419434,145.02947998,99.44690704,120.06999969,0.68751204,2.32999992
2017-12-07,230.64920044,145.52075195,98.66802216,118.48999786,0.68860090,2.37599993
2017-12-08,231.90696716,146.16322327,98.67582703,118.48000336,0.68271965,2.38299990
2017-12-11,232.60575867,147.29701233,98.47333527,118.01000214,0.68425196,2.38499999
2017-12-12,233.01618958,147.09855652,98.43434906,118.15000153,0.69096082,2.40300012
2017-12-13,232.99000549,147.38206482,99.17427063,119.16999817,0.69382769,2.34899998
2017-12-14,232.03800964,147.27818298,99.59488678,118.93000031,0.70242971,2.34599996
2017-12-15,233.97023010,148.95043945,99.96875763,119.18000031,0.69895858,2.35500002
2017-12-18,235.45391846,150.19924927,99.05749512,119.73000336,0.69984883,2.39199996
2017-12-19,234.54965210,149.30928040,97.77233124,119.81999969,0.69948167,2.46300006
2017-12-20,234.42675781,149.14831543,96.68968201,120.13999939,0.69709241,2.49699998
2017-12-21,234.90957642,149.16723633,97.25325775,120.30999756,0.70163125,2.48099995
2017-12-22,234.84809875,148.99682617,97.38595581,120.94000244,0.70142949,2.48499990
2017-12-26,234.56723022,148.19210815,97.67475128,121.76999664,0.70279992,2.46700001
2017-12-27,234.68132019,148.21096802,98.94698334,122.23000336,0.70324969,2.41400003
2017-12-28,235.16416931,148.39088440,98.86111450,122.84999847,0.70696861,2.43199992
2017-12-29,234.27746582,147.47248840,99.01718140,123.65000153,0.70934057,2.40499997
2018-01-02,235.95431519,150.05723572,97.94789886,125.15000153,0.70881772,2.46499991
2018-01-03,237.44673157,151.51528931,98.41619873,124.81999969,0.71002054,2.44700003
2018-01-04,238.44749451,151.78038025,98.40061951,125.45999908,0.70901871,2.45300007
2018-01-05,240.03657532,153.30474854,98.11960602,125.33000183,0.71559936,2.47600007
2018-01-08,240.47552490,153.90124512,98.05716705,125.30999756,0.71704125,2.48000002
2018-01-09,241.01983643,153.91067505,96.74595642,124.73000336,0.71754026,2.54600000
2018-01-10,240.65112305,153.55088806,96.62880707,125.02999878,0.71444899,2.54999995
2018-01-11,242.40686035,154.60186768,97.02690125,125.44000244,0.72064799,2.53099990
2018-01-12,243.98709106,155.73800659,97.19081116,126.95999908,0.72607934,2.55200005
2018-01-16,243.15309143,155.29302979,97.59669495,127.16999817,0.72966075,2.54399991
2018-01-17,245.47076416,156.96881104,97.46401215,126.13999939,0.72689211,2.57800007
2018-01-18,245.05824280,156.99722290,96.55852509,125.86000061,0.72728860,2.61100006
2018-01-19,246.17308044,157.48959351,96.05115509,126.41999817,0.72965008,2.63700008
2018-01-22,248.17468262,159.17486572,96.14488983,126.65000153,0.72883111,2.66499996
2018-01-23,248.70150757,160.49092102,96.55852509,127.27999878,0.73190904,2.62400007
2018-01-24,248.60487366,159.44941711,96.03560638,128.83000183,0.73629028,2.65400004
2018-01-25,248.71015930,159.39263916,96.82395172,127.97000122,0.73371875,2.62100005
2018-01-26,251.58975220,161.83534241,96.46490479,128.07000732,0.73107964,2.66199994
2018-01-29,249.92175293,161.04951477,95.79365540,127.34999847,0.73626864,2.69899988
2018-01-30,247.35829163,159.72402954,95.23167419,126.80000305,0.73250949,2.72600007
2018-01-31,247.48120117,160.38671875,95.79365540,127.65000153,0.73398805,2.72000003
2018-02-01,247.20016479,159.02339172,94.40532684,128.07000732,0.73758823,2.77300000
2018-02-02,241.81869507,155.85163879,93.52933502,126.38999939,0.73979270,2.85400009
2018-02-05,231.70523071,149.70695496,94.41311646,126.70999908,0.72822076,2.79399991
2018-02-06,236.27027893,153.67399597,93.82656097,125.37999725,0.72669142,2.76799989
2018-02-07,234.98858643,151.68572998,92.93487549,124.79000092,0.73315930,2.84400010
2018-02-08,226.17446899,145.28540039,92.83325195,124.98000336,0.72275221,2.85100007
2018-02-09,229.57192993,147.79443359,92.24658966,124.76999664,0.72261125,2.82900000
2018-02-12,232.94306946,150.41694641,92.65332031,125.37000275,0.72466916,2.85700011
2018-02-13,233.52255249,151.19340515,93.06787109,126.08000183,0.72630084,2.83999991
2018-02-14,236.67417908,154.02429199,92.03541565,128.22999573,0.72826850,2.91300011
2018-02-15,239.69418335,156.88360596,92.34828949,128.38000488,0.73744136,2.89100003
2018-02-16,239.76435852,156.18295288,92.84884644,127.95999908,0.73989123,2.87700009
2018-02-20,238.26319885,156.49545288,92.44216156,126.23999786,0.73638785,2.89299989
2018-02-21,237.07801819,156.05046082,91.30806732,125.66000366,0.73423058,2.94300008
2018-02-22,237.38531494,156.03146362,91.58178711,126.30000305,0.73167878,2.91700006
2018-02-23,241.16906738,159.22218323,92.39521027,126.13999939,0.73240221,2.87100005
2018-02-26,243.96951294,161.33354187,92.42651367,126.44999695,0.72790796,2.85899997
2018-02-27,240.92317200,159.33578491,92.29354095,125.12999725,0.72913933,2.90799999
2018-02-28,238.48271179,158.31332397,92.88019562,125.00000000,0.72352093,2.86800003
2018-03-01,235.01492310,155.72853088,93.51417542,124.72000122,0.72076225,2.80399990
2018-03-02,236.22636414,157.15818787,92.75396729,125.38999939,0.72614259,2.85700011
2018-03-05,238.95675659,158.90031433,92.50318146,125.18000031,0.72306055,2.88100004
2018-03-06,239.56254578,159.57252502,92.58937073,126.52999878,0.72251201,2.87700009
2018-03-07,239.47468567,159.94174194,92.48751831,125.72000122,0.72830027,2.88299990
2018-03-08,240.63351440,160.82221985,93.02046204,125.41999817,0.72869831,2.86599994
2018-03-09,244.82122803,163.94670105,92.40915680,125.54000092,0.72604764,2.89400005
2018-03-12,244.51383972,164.81779480,92.94207764,125.54000092,0.73083389,2.86999989
2018-03-13,242.93362427,162.57382202,93.41232300,125.77999878,0.73011887,2.84800005
2018-03-14,241.68698120,162.54542542,94.23517609,125.69999695,0.73298734,2.81699991
2018-03-15,241.42361450,162.40342712,94.23517609,124.90000153,0.73155028,2.82599998
2018-03-16,241.68544006,161.92054749,93.89820099,124.59999847,0.72708768,2.84800005
2018-03-19,238.41535950,158.46578979,93.60040283,124.87000275,0.72275221,2.84500003
2018-03-20,238.82081604,158.98733521,93.22420502,124.30999756,0.72430176,2.87899995
2018-03-21,238.36247253,158.29512024,93.32610321,126.48000336,0.71793181,2.90700006
2018-03-22,232.40406799,154.38792419,94.25086212,125.98000336,0.72308147,2.83200002
2018-03-23,227.45043945,150.31962585,94.18032074,127.61000061,0.72161007,2.82999992
2018-03-26,233.67330933,155.90531921,93.81984711,128.27999878,0.72409201,2.84299994
2018-03-27,229.69808960,150.86018372,94.82299042,127.48999786,0.73026818,2.78600001
2018-03-28,229.01937866,149.12475586,95.07379913,125.73000336,0.72700840,2.77500010
2018-03-29,231.94572449,151.85594177,95.53622437,125.79000092,0.72116256,2.74099994
2018-04-02,226.93928528,147.47470093,95.72464752,127.26000214,0.72358900,2.73200011
2018-04-03,229.84791565,149.13423157,94.98641205,126.30000305,0.72031057,2.78399992
2018-04-04,232.30705261,151.48605347,94.79007721,126.44999695,0.72637993,2.78800011
2018-04-05,234.14041138,152.34907532,94.08320618,125.80000305,0.73189831,2.83200002
2018-04-06,228.92248535,148.53678894,95.11208344,126.38999939,0.72627968,2.77500010
2018-04-09,230.05072021,149.57994080,95.26913452,126.81999969,0.72746849,2.78600001
2018-04-10,233.70857239,152.88012695,95.09638214,127.12000275,0.73075908,2.79699993
2018-04-11,232.48347473,151.99821472,95.43412018,128.11000061,0.73709893,2.78999996
2018-04-12,234.39607239,153.82847595,94.73507690,126.62000275,0.73686534,2.83400011
2018-04-13,233.70857239,153.03189087,94.95500946,127.44999695,0.73794204,2.82900000
2018-04-16,235.63005066,154.19833374,94.98641205,127.62999725,0.73487264,2.83200002
2018-04-17,238.15089417,157.51751709,95.24558258,127.75000000,0.73668081,2.81399989
2018-04-18,238.32717896,157.83990479,94.48371124,127.84999847,0.73406887,2.86700010
2018-04-19,237.00508118,156.38897705,93.71408844,127.59999847,0.73248273,2.91400003
2018-04-20,234.99543762,153.91381836,93.03865051,126.62999725,0.72600019,2.95099998
2018-04-23,234.96017456,153.52500916,93.06217957,125.62000275,0.72041959,2.97300005
2018-04-24,231.79595947,150.27223206,92.63806915,126.23000336,0.71505183,2.98300004
2018-04-25,232.36878967,150.45243835,92.01759338,125.41000366,0.71176910,3.02399993
2018-04-26,234.73101807,153.61985779,92.66162872,124.97000122,0.70765901,2.99000001
2018-04-27,234.95130920,153.71461487,93.37632751,125.50000000,0.70654899,2.95700002
2018-04-30,233.14443970,152.62409973,93.54125977,124.58999634,0.70841098,2.93600011
2018-05-01,233.55871582,154.36900330,93.20438385,123.70999908,0.70376939,2.97600007
2018-05-02,231.98980713,153.45860291,93.10202026,123.65000153,0.70009869,2.96399999
2018-05-03,231.47854614,153.43968201,93.51924896,124.27999878,0.69950128,2.94600010
2018-05-04,234.47541809,156.35104370,93.66091919,124.54000092,0.70408154,2.94400001
2018-05-07,235.26869202,157.65026855,93.51137543,124.56999969,0.70200074,2.95000005
2018-05-08,235.26869202,157.48902893,93.42479706,124.58999634,0.70229155,2.96900010
2018-05-09,237.54269409,159.20549011,92.86592102,124.33000183,0.69691265,3.00399995
2018-05-10,239.76387024,160.85562134,93.61370087,125.18000031,0.69313997,2.97099996
2018-05-11,240.49557495,160.70387268,93.84983826,125.00000000,0.69637883,2.97099996
2018-05-14,240.61009216,160.97889709,93.35391235,124.48999786,0.69682044,2.99499989
2018-05-15,238.95306396,159.19598389,92.29133606,122.48000336,0.69180214,3.07999992
2018-05-16,239.95783997,160.24867249,91.93709564,122.29000092,0.68636066,3.09500003
2018-05-17,239.75508118,159.63221741,91.47268677,122.36000061,0.69047898,3.10899997
2018-05-18,239.15579224,158.80723572,92.25984192,122.41000366,0.68847764,3.06699991
2018-05-21,240.95375061,159.69859314,92.30704498,122.48000336,0.69143862,3.06500006
2018-05-22,240.28401184,159.48994446,92.16535187,122.41000366,0.69533771,3.06500006
2018-05-23,240.94497681,160.83659363,92.83441925,122.54000092,0.69420338,3.00300002
2018-05-24,240.45147705,160.78921509,93.57434082,123.58999634,0.69290948,2.98099995
2018-05-25,239.87846375,160.95043945,94.15678406,123.20999908,0.69313997,2.93099999
2018-05-29,237.11968994,160.23918152,96.21911621,123.19000244,0.69400108,2.76799989
2018-05-30,240.28401184,161.38662720,95.57363892,123.37000275,0.68894243,2.84200001
2018-05-31,238.81193542,161.28231812,95.41625977,123.09999847,0.69846058,2.82200003
2018-06-01,241.15653992,163.81440735,94.91206360,122.48999786,0.70065790,2.89499998
2018-06-04,242.30239868,165.29376221,94.22565460,122.37000275,0.69808030,2.93700004
2018-06-05,242.47872925,165.80584717,94.44657898,122.84999847,0.70317060,2.91899991
2018-06-06,244.50596619,166.77317810,93.68128204,122.91999817,0.70296794,2.97499990
2018-06-07,244.47953796,165.41705322,94.58857727,122.86000061,0.70390809,2.93300009
2018-06-08,245.20225525,165.42657471,94.30458069,123.01000214,0.70188248,2.93700004
2018-06-11,245.52839661,165.87223816,94.13099670,123.23000336,0.70337832,2.95700002
2018-06-12,245.84585571,166.74472046,94.15468597,122.81999969,0.70174950,2.95700002
2018-06-13,245.06123352,166.73521423,94.10730743,123.19000244,0.70054996,2.97700000
2018-06-14,245.67823792,168.42327881,94.88838959,123.37999725,0.70259255,2.94600010
2018-06-15,245.36477661,167.83529663,94.97520447,121.33999634,0.69619942,2.92400002
2018-06-18,244.86015320,167.73832703,94.88838959,121.11000061,0.69389993,2.92600012
2018-06-19,243.92167664,167.26316833,95.44067383,120.80000305,0.69313043,2.89299989
2018-06-20,244.33778381,168.45108032,94.60438538,120.26000214,0.69047898,2.92799997
2018-06-21,242.80610657,166.98754883,95.10140991,120.05000305,0.68693113,2.89700007
2018-06-22,243.24873352,166.61692810,95.09354401,120.33999634,0.68709636,2.90000010
2018-06-25,239.93753052,162.86302185,95.30656433,119.88999939,0.69156772,2.87500000
2018-06-26,240.46871948,163.52828979,95.44067383,119.26000214,0.68891871,2.88000011
2018-06-27,238.47659302,161.30439758,96.34008789,118.58000183,0.68505818,2.82699990
